5.94582	0.00139044
5.95178	0.00277527
5.95526	0.00415801
5.95834	0.00553824
5.96471	0.00690793
5.97095	0.00827209
5.97752	0.00962947
5.98387	0.0109817
5.99337	0.0123152
5.99629	0.0136702
5.99937	0.0150218
6.00234	0.0163712
6.00554	0.0177166
6.03087	0.01892
6.03723	0.0202289
6.04028	0.0215559
6.04329	0.0228805
6.05847	0.0241061
6.06143	0.0254208
6.06773	0.0267038
6.07697	0.0279548
6.08025	0.0292548
6.0832	0.0305553
6.09286	0.0317841
6.10205	0.0330105
6.12035	0.0341295
6.1355	0.0352709
6.13848	0.0365425
6.14171	0.0378087
6.15094	0.0389979
6.15398	0.040259
6.16004	0.0414779
6.16935	0.0426485
6.19155	0.0436352
6.19766	0.0448327
6.20102	0.0460653
6.20403	0.0473005
6.2132	0.0484402
6.21655	0.0496631
6.21953	0.0508895
6.22572	0.0520616
6.22866	0.0532827
6.23186	0.0544974
6.23859	0.055649
6.2508	0.0566999
6.25697	0.05785
6.26003	0.0590522
6.26303	0.0602531
6.26628	0.0614473
6.26935	0.0626423
6.27571	0.0637712
6.28177	0.0649015
6.28475	0.0660897
6.28778	0.0672746
6.30026	0.0682613
6.30623	0.0693769
6.30961	0.0705436
6.3188	0.0715825
6.32179	0.0727511
6.33071	0.0737861
6.33377	0.0749469
6.34007	0.0760319
6.3461	0.0771189
6.35496	0.0781362
6.35812	0.0792825
6.36728	0.0802833
6.37407	0.0813357
6.37697	0.0824787
6.3828	0.0835473
6.40214	0.0842764
6.40866	0.0853169
6.41162	0.0864433
6.41473	0.0875641
6.41778	0.0886844
6.42412	0.0897165
6.43633	0.0905896
6.43957	0.0916951
6.4518	0.0925568
6.45475	0.0936635
6.45806	0.0947583
6.46112	0.0958581
6.46403	0.0969598
6.46703	0.0980575
6.46995	0.0991553
6.47634	0.100151
6.47924	0.101245
6.48824	0.102158
6.49125	0.103243
6.49753	0.104229
6.50047	0.105311
6.50341	0.106392
6.5067	0.107461
6.5096	0.108539
6.51609	0.109503
6.52225	0.110475
6.53775	0.111149
6.54085	0.112208
6.54406	0.113262
6.54735	0.114312
6.55043	0.115366
6.55635	0.116326
6.5593	0.11738
6.57453	0.118026
6.58969	0.118669
6.59636	0.119588
6.5997	0.120615
6.61207	0.121335
6.61535	0.122358
6.61833	0.123389
6.62433	0.124315
6.62733	0.125342
6.63062	0.126356
6.63379	0.127373
6.63671	0.128397
6.6426	0.129314
6.64589	0.130321
6.64924	0.131324
6.65504	0.132236
6.65818	0.133242
6.66117	0.134252
6.66745	0.135139
6.6737	0.136024
6.68601	0.136681
6.69553	0.137438
6.69849	0.138435
6.70801	0.139184
6.71121	0.140168
6.71747	0.141034
6.72391	0.14189
6.73362	0.142618
6.73655	0.143602
6.74885	0.144223
6.7518	0.145202
6.76076	0.145945
6.76662	0.146805
6.77329	0.147631
6.77929	0.148481
6.78581	0.149307
6.79166	0.150157
6.79464	0.151118
6.7979	0.152067
6.80107	0.153018
6.81057	0.153711
6.81365	0.154661
6.82571	0.155244
6.82887	0.156186
6.83205	0.157125
6.83807	0.157946
6.84424	0.158758
6.86903	0.158799
6.87488	0.159617
6.88754	0.160151
6.89045	0.161084
6.90584	0.161498
6.90905	0.162413
6.91196	0.163339
6.93352	0.163485
6.93649	0.164402
6.93964	0.165311
6.9432	0.1662
6.95519	0.166732
6.95839	0.167632
6.9645	0.168406
6.98994	0.16836
6.99613	0.169124
7.00277	0.169866
7.00568	0.170766
7.00858	0.171664
7.01455	0.172429
7.01779	0.173309
7.02392	0.174063
7.03032	0.174803
7.04299	0.175268
7.04976	0.175987
7.05892	0.176599
7.06522	0.177333
7.06847	0.178198
7.08373	0.178535
7.08691	0.179398
7.09308	0.180128
7.10528	0.180591
7.11736	0.181056
7.12044	0.181915
7.13608	0.182217
7.13897	0.183079
7.14494	0.183804
7.15428	0.184377
7.15727	0.185229
7.16053	0.186069
7.17046	0.186608
7.17341	0.187457
7.18254	0.188027
7.18578	0.18886
7.19207	0.189554
7.1952	0.190389
7.19871	0.191205
7.20185	0.192037
7.21373	0.192468
7.21663	0.193307
7.21999	0.194124
7.2298	0.194642
7.2327	0.195476
7.23568	0.196306
7.25436	0.196406
7.26074	0.197074
7.27574	0.19734
7.27898	0.198148
7.28795	0.198689
7.29101	0.199502
7.29426	0.200305
7.30395	0.200805
7.30985	0.201481
7.31299	0.202284
7.31599	0.203092
7.32228	0.203744
7.32535	0.204547
7.33121	0.205216
7.33783	0.205846
7.34139	0.206621
7.34431	0.207425
7.35364	0.207922
7.35671	0.208715
7.35962	0.209516
7.36254	0.210314
7.36579	0.211096
7.36902	0.211877
7.37204	0.212668
7.37507	0.213456
7.37816	0.214241
7.38118	0.215029
7.38437	0.215807
7.38729	0.216596
7.39058	0.217367
7.39383	0.218139
7.39689	0.218918
7.40298	0.219546
7.41524	0.219864
7.41814	0.220647
7.42117	0.221422
7.43037	0.221886
7.43686	0.222485
7.44287	0.223106
7.44641	0.22385
7.45289	0.224444
7.45918	0.225046
7.46562	0.225638
7.46855	0.226407
7.47149	0.227174
7.47734	0.227792
7.48046	0.228548
7.48391	0.229286
7.4901	0.229882
7.49313	0.230638
7.51446	0.230456
7.51739	0.231213
7.5235	0.231806
7.52659	0.232553
7.53581	0.232983
7.54517	0.233405
7.55116	0.233997
7.56076	0.234403
7.56369	0.23515
7.5667	0.235892
7.56973	0.236632
7.58506	0.236734
7.59414	0.237158
7.60007	0.237742
7.61258	0.237986
7.62153	0.238411
7.63091	0.238813
7.64005	0.239225
7.64617	0.239791
7.64925	0.240514
7.6614	0.240765
7.66444	0.241487
7.67344	0.241898
7.67979	0.242445
7.68272	0.243168
7.68911	0.24371
7.69259	0.244403
7.69894	0.244944
7.70211	0.24565
7.71495	0.24585
7.71789	0.246565
7.72088	0.247276
7.72426	0.247966
7.73717	0.248155
7.74021	0.24886
7.74344	0.249554
7.74647	0.250258
7.75275	0.250789
7.75893	0.251324
7.76195	0.252024
7.77779	0.252046
7.7809	0.252739
7.78701	0.253272
7.79323	0.253798
7.79647	0.254481
7.80861	0.25469
7.81503	0.255201
7.82729	0.255401
7.8303	0.25609
7.83334	0.256776
7.84003	0.257268
7.84326	0.257942
7.84621	0.25863
7.84913	0.259319
7.85202	0.260009
7.85518	0.260683
7.87383	0.260526
7.87681	0.261207
7.88289	0.261721
7.88882	0.262241
7.89183	0.262917
7.89809	0.263417
7.91334	0.263433
7.91988	0.263916
7.92586	0.264426
7.92904	0.265087
7.93504	0.265595
7.94126	0.266089
7.96288	0.265755
7.96891	0.266257
7.97208	0.266911
7.97807	0.267413
7.98399	0.267917
7.99685	0.268047
8.00031	0.268681
8.01915	0.268488
8.02514	0.268983
8.02806	0.269642
8.03767	0.269941
8.04072	0.27059
8.04419	0.271216
8.05037	0.271695
8.05634	0.272184
8.05946	0.272826
8.07131	0.272996
8.08695	0.272962
8.08987	0.27361
8.0928	0.274257
8.10815	0.274235
8.11411	0.274716
8.12714	0.274817
8.13672	0.275101
8.13992	0.275727
8.14301	0.276358
8.15223	0.276659
8.16441	0.276799
8.18238	0.276629
8.18557	0.277249
8.18851	0.277882
8.19439	0.278356
8.19746	0.278979
8.20423	0.279404
8.20729	0.280026
8.21336	0.280486
8.21932	0.28095
8.22226	0.281576
8.22823	0.282038
8.23123	0.28266
8.23745	0.283105
8.24081	0.283706
8.25262	0.283848
8.25559	0.284466
8.2685	0.284547
8.27738	0.284845
8.28039	0.285458
8.28344	0.286068
8.28964	0.286507
8.29843	0.286805
8.30137	0.287419
8.30726	0.287871
8.31039	0.288473
8.31645	0.288915
8.32253	0.289354
8.32848	0.2898
8.34426	0.28971
8.3473	0.290312
8.35096	0.290879
8.35696	0.291318
8.36679	0.291547
8.37023	0.292123
8.37973	0.292368
8.39234	0.292444
8.3984	0.292875
8.42332	0.292285
8.43838	0.292228
8.4413	0.292824
8.44429	0.293416
8.45326	0.293684
8.46244	0.293941
8.46589	0.294504
8.46931	0.295069
8.47516	0.295502
8.48143	0.295911
8.4875	0.29633
8.49995	0.296404
8.50309	0.296979
8.5129	0.297194
8.5222	0.297435
8.52511	0.29802
8.53751	0.298092
8.54068	0.298661
8.54359	0.299243
8.54662	0.299818
8.56203	0.299724
8.56523	0.300288
8.57153	0.300683
8.57463	0.301251
8.57781	0.301813
8.58093	0.302378
8.58699	0.302783
8.59018	0.303343
8.59331	0.303906
8.59989	0.30428
8.60312	0.304836
8.61245	0.305059
8.637	0.304457
8.65262	0.30434
8.66786	0.304244
8.67079	0.30481
8.68024	0.305023
8.68624	0.305422
8.68918	0.305984
8.69225	0.306539
8.69811	0.306943
8.7012	0.307495
8.70741	0.307878
8.71056	0.308425
8.72285	0.308478
8.73524	0.308526
8.73822	0.30908
8.74129	0.309628
8.74435	0.310176
8.75025	0.31057
8.75316	0.311125
8.76322	0.311293
8.76932	0.311673
8.78451	0.311563
8.79376	0.311773
8.79983	0.312152
8.80305	0.312685
8.80608	0.313228
8.809	0.313775
8.82436	0.313651
8.83024	0.314037
8.83325	0.314577
8.84242	0.314785
8.84562	0.315313
8.8488	0.315842
8.85173	0.316383
8.85473	0.316921
8.86054	0.317306
8.86361	0.317839
8.87304	0.318025
8.88264	0.318203
8.89191	0.318397
8.91907	0.317628
8.92222	0.318151
8.92524	0.31868
8.93108	0.319057
8.93439	0.319569
8.94039	0.319936
8.94634	0.320305
8.95585	0.320481
8.96523	0.320663
8.97105	0.321037
8.97418	0.321554
8.97758	0.322057
8.98739	0.322213
8.9904	0.322735
8.99353	0.32325
8.99666	0.323764
8.99956	0.32429
9.00308	0.324782
9.01258	0.324951
9.01572	0.325462
9.019	0.325965
9.02191	0.326488
9.03452	0.326484
9.03758	0.326997
9.04068	0.327508
9.04383	0.328015
9.0468	0.328531
9.05314	0.328863
9.05915	0.329213
9.06562	0.329537
9.0689	0.330034
9.07197	0.330542
9.07501	0.331051
9.08425	0.331221
9.08782	0.3317
9.10279	0.331557
9.10601	0.332053
9.1122	0.332387
9.12414	0.332408
9.13029	0.332742
9.13661	0.333067
9.1426	0.333409
9.14573	0.333906
9.15205	0.334229
9.15517	0.334725
9.16415	0.334901
9.18244	0.334573
9.19203	0.334717
9.19503	0.335216
9.20747	0.335204
9.21344	0.335541
9.21644	0.336038
9.22236	0.336376
9.22533	0.336874
9.23758	0.336869
9.24077	0.337353
9.25655	0.337157
9.2627	0.33748
9.27514	0.337464
9.28437	0.33762
9.30026	0.337418
9.30319	0.337912
9.3061	0.338405
9.30918	0.338889
9.31232	0.33937
9.31843	0.33969
9.3323	0.339592
9.3385	0.339906
9.34165	0.340383
9.34467	0.340867
9.35395	0.341014
9.3569	0.3415
9.36021	0.341966
9.36315	0.342452
9.36607	0.342938
9.36913	0.343416
9.40772	0.341987
9.41124	0.342439
9.41421	0.342919
9.42311	0.343081
9.42919	0.343394
9.4321	0.343875
9.4564	0.343216
9.46293	0.343503
9.46602	0.343972
9.47196	0.344289
9.48417	0.344272
9.49002	0.344593
9.49632	0.34489
9.49964	0.345343
9.50855	0.3455
9.51456	0.34581
9.5234	0.345969
9.52674	0.34642
9.52964	0.346893
9.53583	0.347192
9.53885	0.347657
9.54203	0.348115
9.54821	0.348412
9.55421	0.348718
9.56099	0.348981
9.56414	0.349438
9.57046	0.349725
9.58018	0.349831
9.58625	0.350131
9.59576	0.350247
9.61118	0.350049
9.61411	0.350513
9.61702	0.350978
9.62636	0.351102
9.63889	0.351057
9.64497	0.351351
9.64796	0.35181
9.65089	0.352271
9.66274	0.352259
9.66574	0.352715
9.68395	0.352366
9.68704	0.352816
9.69017	0.353263
9.69645	0.353544
9.70254	0.353834
9.71483	0.353796
9.72387	0.353929
9.7269	0.354379
9.72992	0.354829
9.73316	0.355266
9.73929	0.355551
9.74237	0.355996
9.75146	0.356123
9.75767	0.356402
9.76075	0.356845
9.76736	0.357102
9.77048	0.357543
9.77347	0.35799
9.7767	0.358423
9.77964	0.358872
9.78618	0.35913
9.78982	0.359541
9.79276	0.359988
9.79871	0.360276
9.80489	0.36055
9.80787	0.360994
9.81387	0.361277
9.81984	0.361561
9.82274	0.362008
9.83171	0.362133
9.83482	0.362567
9.8381	0.362992
9.84113	0.36343
9.84412	0.36387
9.85315	0.363988
9.85914	0.364267
9.86509	0.364548
9.86863	0.364956
9.87831	0.365038
9.89399	0.364802
9.91036	0.364531
9.91374	0.364945
9.91693	0.365369
9.91991	0.365804
9.92293	0.366236
9.92596	0.366667
9.93857	0.366591
9.94165	0.367018
9.94489	0.367437
9.9479	0.367867
9.96012	0.36781
9.96654	0.368059
9.96953	0.368489
9.97551	0.36876
9.97845	0.369192
9.98441	0.369463
10.0058	0.368922
10.0117	0.369195
10.0147	0.369618
10.0179	0.370035
10.021	0.370456
10.0302	0.370551
10.0332	0.370976
10.0545	0.370438
10.0574	0.370864
10.0632	0.37114
10.0723	0.371244
10.0782	0.37151
10.0843	0.371768
10.0873	0.372193
10.0902	0.372617
10.0932	0.373037
10.0993	0.37329
10.1025	0.3737
10.1059	0.374097
10.112	0.374354
10.1212	0.374443
10.1278	0.374673
10.131	0.375081
10.1339	0.3755
10.1371	0.375907
10.14	0.376327
10.1461	0.376581
10.1526	0.376811
10.1556	0.377223
10.1586	0.37764
10.1645	0.377901
10.1676	0.378309
10.1708	0.37871
10.1768	0.378961
10.1919	0.37874
10.198	0.378983
10.2016	0.379365
10.2147	0.379246
10.2178	0.379649
10.2209	0.380055
10.2238	0.380464
10.2271	0.380859
10.2303	0.38126
10.2332	0.381672
10.2362	0.382079
10.2391	0.382491
10.2422	0.382892
10.2454	0.38329
10.252	0.383504
10.2551	0.383906
10.2582	0.384306
10.2614	0.384703
10.2644	0.385107
10.2673	0.385515
10.2738	0.385734
10.2771	0.386125
10.2802	0.386521
10.2865	0.386752
10.29	0.387124
10.2962	0.387357
10.2992	0.387758
10.3052	0.388005
10.3082	0.388403
10.3112	0.388805
10.3141	0.389209
10.3229	0.389302
10.3358	0.389177
10.3389	0.389567
10.342	0.389965
10.3449	0.390368
10.3479	0.390766
10.3509	0.391163
10.3572	0.391381
10.3637	0.391594
10.3666	0.391994
10.3696	0.392395
10.3726	0.39279
10.3818	0.392855
10.3849	0.393243
10.3911	0.39347
10.3946	0.393837
10.3976	0.394228
10.4036	0.394465
10.4065	0.39486
10.4099	0.395236
10.4131	0.395616
10.4163	0.395997
10.4194	0.396384
10.4225	0.396771
10.4286	0.396993
10.4316	0.397389
10.4346	0.397778
10.4477	0.397626
10.4599	0.397525
10.4633	0.397891
10.4663	0.398285
10.4758	0.398322
10.4847	0.398397
10.4878	0.39878
10.4907	0.39917
10.4969	0.399388
10.5031	0.399603
10.506	0.399994
10.5161	0.400002
10.5251	0.400071
10.537	0.39998
10.5467	0.40001
10.5526	0.400241
10.5555	0.400626
10.5586	0.401008
10.5679	0.401053
10.5868	0.400595
10.609	0.399964
10.612	0.400344
10.6246	0.40022
10.6275	0.400604
10.6336	0.40082
10.6399	0.401027
10.6493	0.401067
10.6523	0.401448
10.6585	0.40166
10.6776	0.401193
10.6866	0.401257
10.6896	0.401629
10.6956	0.40185
10.7017	0.402065
10.7076	0.402285
10.7106	0.402662
10.7138	0.403028
10.7167	0.403406
10.7196	0.403785
10.7288	0.403834
10.7376	0.403904
10.7436	0.40412
10.7525	0.404183
10.7618	0.40423
10.7648	0.404601
10.768	0.40496
10.7709	0.405335
10.7738	0.405709
10.7768	0.406081
10.7862	0.406116
10.7927	0.406302
10.7956	0.406676
10.8045	0.406738
10.8137	0.406785
10.8256	0.406689
10.8317	0.406894
10.8406	0.406955
10.8437	0.40732
10.8466	0.407688
10.8496	0.408054
10.8529	0.408408
10.8591	0.408603
10.8663	0.408752
10.8693	0.409117
10.8785	0.409156
10.8815	0.409524
10.8902	0.409592
10.8932	0.409953
10.9121	0.409491
10.9184	0.409684
10.9244	0.409887
10.9276	0.410239
10.9306	0.4106
10.9336	0.410963
10.9366	0.411323
10.9397	0.411677
10.9426	0.412042
10.9456	0.412404
10.9519	0.412594
10.9551	0.412939
10.9682	0.412777
10.9713	0.41313
10.9775	0.413325
10.9804	0.413683
10.9834	0.414043
10.9863	0.414404
10.9927	0.414585
11.0081	0.414299
11.0112	0.414652
11.0173	0.414845
11.0204	0.415195
11.0458	0.414395
11.0549	0.414435
11.0581	0.414778
11.0613	0.415125
11.0644	0.415473
11.0707	0.415653
11.0798	0.415693
11.0827	0.41605
11.0988	0.415732
11.1142	0.415444
11.1201	0.415648
11.1261	0.415845
11.144	0.415436
11.147	0.415782
11.1531	0.415975
11.1652	0.415858
11.1777	0.415728
11.1836	0.415926
