0	4.02532	0.00101756
0	4.12538	47.3212
0	4.22545	47.233
0	4.32553	47.233
0	4.4256	47.233
0	4.52567	47.233
0	4.62575	47.233
0	4.72582	47.233
0	4.8259	47.233
0	4.92597	47.233
0	5.02604	47.233
0	5.12612	47.233
0	5.22619	47.233
0	5.32626	47.233
0	5.42634	47.233
0	5.52641	47.233
0	5.62649	47.233
0	5.72656	47.233
0	5.82663	47.233
0	5.92671	47.233
0	6.02678	47.233
0	6.12685	47.233
0	6.22693	47.233
0	6.327	47.233
0	6.42707	47.233
0	6.52715	47.233
0	6.62722	47.233
0	6.7273	47.233
0	6.82737	47.233
0	6.92744	47.233
0	7.02752	47.233
0	7.12759	47.233
0	7.22766	47.233
0	7.32774	47.233
0	7.42781	47.233
0	7.52789	47.233
0	7.62796	47.233
0	7.72803	47.233
0	7.82811	47.233
0	7.92818	47.233
0	8.02825	47.233
0	8.12833	47.233
0	8.2284	47.233
0	8.32848	47.233
0	8.42855	47.233
0	8.52862	47.233
0	8.6287	47.233
0	8.72877	47.233
0	8.82884	47.233
0	8.92892	47.233
0	9.02899	47.233
0	9.12907	47.233
0	9.22914	47.233
0	9.32921	47.233
0	9.42929	47.233
0	9.52936	47.233
0	9.62943	47.233
0	9.72951	47.233
0	9.82958	47.233
0	9.92966	47.233
0	10.0297	47.233
0	10.1298	47.2286
0	10.2299	47.233
0	10.33	47.233
0	10.43	47.233
0	10.5301	47.233
0	10.6302	47.233
0	10.7303	47.233
0	10.8303	47.233
0	10.9304	47.233
0	11.0305	47.233
0	11.1305	47.233
0	11.2306	47.233
0	11.3307	47.233
0	11.4308	47.233
0	11.5308	47.233
0	11.6309	47.233
0	11.731	47.233
0	11.8311	47.233
0	11.9311	47.233
0	12.0312	47.233
0	12.1313	47.233
0	12.2314	47.233
0	12.3314	47.233
0	12.4315	47.233
0	12.5316	47.233
0	12.6317	47.233
0	12.7317	47.233
0	12.8318	47.233
0	12.9319	47.233
0	13.032	47.233
0	13.132	47.233
0	13.2321	47.233
0	13.3322	47.233
0	13.4322	47.233
0	13.5323	47.233
0	13.6324	47.233
0	13.7325	47.233
0	13.8325	47.233
0	13.9326	47.233
0	14.0327	47.233
0	14.1328	47.233
0	14.2328	47.233
0	14.3329	47.233
0	14.433	47.233
0	14.5331	47.233
0	14.6331	47.233
0	14.7332	47.233
0	14.8333	47.233
0	14.9334	47.233
0	15.0334	47.233
0	15.1335	47.233
0	15.2336	47.233
0	15.3336	47.233
0	15.4337	47.233
0	15.5338	47.233
0	15.6339	47.233
0	15.7339	47.233
0	15.834	47.233
0	15.9341	47.233
0	16.0342	47.233
0	16.1342	47.233
0	16.2343	47.233
0	16.3344	47.233
0	16.4345	47.233
0	16.5345	47.233
0	16.6346	47.233
0	16.7347	47.233
0	16.8348	47.233
0	16.9348	47.233
0	17.0349	47.233
0	17.135	47.233
0	17.235	47.233
0	17.3351	47.233
0	17.4352	47.233
0	17.5353	47.233
0	17.6353	47.233
0	17.7354	47.233
0	17.8355	47.233
0	17.9356	47.233
0	18.0356	47.233
0	18.1357	47.233
0	18.2358	47.233
0	18.3359	47.233
0	18.4359	47.233
0	18.536	47.233
0	18.6361	47.233
0	18.7362	47.233
0	18.8362	47.233
0	18.9363	47.233
0	19.0364	47.233
0	19.1364	47.233
0	19.2365	47.233
0	19.3366	47.233
0	19.4367	47.233
0	19.5367	47.233
0	19.6368	47.233
0	19.7369	47.233
0	19.837	47.233
0	19.937	47.233
0	20.0371	47.233
0	20.1372	47.233
0	20.2373	47.233
0	20.3373	47.233
0	20.4374	47.233
0	20.5375	47.233
0	20.6376	47.233
0	20.7376	47.233
0	20.8377	47.233
0	20.9378	47.233
0	21.0378	47.233
0	21.1379	47.233
0	21.238	47.233
0	21.3381	47.233
0	21.4381	47.233
0	21.5382	47.233
0	21.6383	47.233
0	21.7384	47.233
0	21.8384	47.233
0	21.9385	47.233
0	22.0386	47.233
0	22.1387	47.233
0	22.2387	47.233
0	22.3388	47.233
0	22.4389	47.233
0	22.539	47.233
0	22.639	47.233
0	22.7391	47.233
0	22.8392	47.233
0	22.9392	47.233
0	23.0393	47.233
0	23.1394	47.233
0	23.2395	47.233
0	23.3395	47.233
0	23.4396	47.233
0	23.5397	47.233
0	23.6398	47.233
0	23.7398	47.233
0	23.8399	47.233
0	23.94	47.233
0	24.0401	47.233
0	24.1401	47.233
0	24.2402	47.233
0	24.3403	47.233
0	24.4404	47.233
0	24.5404	47.233
0	24.6405	47.233
0	24.7406	47.233
0	24.8406	47.233
0	24.9407	47.233
1	25.1746	0.00017033
1	25.4151	0.0356582
1	25.5168	0.464053
1	25.6183	0.760065
1	25.7198	1.18342
1	25.8212	1.60608
1	25.9227	2.02855
1	26.0241	2.53591
